client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,last_contact_date
15215,31,blue-collar,divorced,basic_9y,False,False,551,3,0,False,93.918,4.958,True,2022-07-23
15216,28,blue-collar,single,,False,True,25,1,0,False,93.918,4.958,False,2022-07-01
15217,56,admin_,divorced,basic_6y,False,False,614,5,0,False,93.918,4.958,False,2022-07-29
15218,28,blue-collar,single,,False,False,437,1,0,False,93.918,4.958,False,2022-07-11
15219,31,technician,married,basic_9y,False,False,1319,5,0,False,93.918,4.958,True,2022-07-07
15220,27,admin_,single,high_school,False,True,606,3,0,False,93.918,4.958,False,2022-07-13
15221,50,entrepreneur,married,basic_4y,False,False,235,2,0,False,93.918,4.958,False,2022-07-14
15222,24,services,single,basic_9y,False,True,199,1,0,False,93.918,4.958,False,2022-07-06
15223,25,blue-collar,married,basic_6y,False,False,201,3,0,False,93.918,4.958,False,2022-07-28
15224,31,self-employed,divorced,university_degree,False,True,275,3,0,False,93.918,4.958,False,2022-07-06
15225,35,blue-collar,married,basic_9y,False,True,268,5,0,False,93.918,4.958,False,2022-07-22
15226,39,admin_,married,high_school,False,False,210,2,0,False,93.918,4.958,False,2022-07-05
15227,29,unemployed,married,university_degree,False,False,275,2,0,False,93.918,4.958,False,2022-07-25
15228,24,blue-collar,single,basic_9y,False,False,538,3,0,False,93.918,4.958,False,2022-07-27
15229,44,blue-collar,married,basic_6y,False,False,304,4,0,False,93.918,4.958,False,2022-07-07
15230,37,blue-collar,married,basic_4y,False,False,147,2,0,False,93.918,4.958,False,2022-07-28
15231,50,blue-collar,married,,False,False,84,2,0,False,93.918,4.958,False,2022-07-05
15232,50,blue-collar,married,,False,True,125,2,0,False,93.918,4.958,False,2022-07-15
15233,43,admin_,married,basic_9y,False,False,294,2,0,False,93.918,4.958,False,2022-07-12
15234,25,blue-collar,married,basic_6y,False,True,59,3,0,False,93.918,4.958,False,2022-07-12
15235,48,admin_,married,high_school,False,True,182,2,0,False,93.918,4.958,False,2022-07-21
15236,41,technician,married,professional_course,False,True,410,3,0,False,93.918,4.958,False,2022-07-21
15237,27,blue-collar,married,basic_6y,False,True,209,4,0,False,93.918,4.958,False,2022-07-11
15238,27,technician,single,professional_course,False,False,234,1,0,False,93.918,4.958,False,2022-07-08
15239,33,blue-collar,single,basic_9y,False,True,124,8,0,False,93.918,4.958,False,2022-07-19
15240,46,blue-collar,married,basic_4y,False,False,111,2,0,False,93.918,4.958,False,2022-07-02
15241,35,unknown,single,high_school,False,True,277,3,0,False,93.918,4.958,False,2022-07-08
15242,50,blue-collar,married,,False,True,80,2,0,False,93.918,4.958,False,2022-07-12
15243,50,blue-collar,married,,False,True,222,2,0,False,93.918,4.958,False,2022-07-18
15244,32,admin_,single,high_school,False,False,147,3,0,False,93.918,4.958,False,2022-07-17
15245,33,admin_,married,university_degree,False,False,278,1,0,False,93.918,4.958,False,2022-07-14
15246,25,admin_,single,university_degree,False,True,174,2,0,False,93.918,4.958,False,2022-07-27
15247,35,self-employed,married,university_degree,False,False,1175,2,0,False,93.918,4.958,True,2022-07-17
15248,35,blue-collar,married,basic_9y,False,False,46,6,0,False,93.918,4.958,False,2022-07-24
15249,27,blue-collar,divorced,,False,False,536,5,0,False,93.918,4.958,False,2022-07-11
15250,59,retired,single,high_school,False,False,257,2,0,False,93.918,4.958,False,2022-07-29
15251,37,blue-collar,single,basic_4y,False,False,728,3,0,False,93.918,4.958,False,2022-07-03
15252,33,admin_,married,university_degree,False,False,1018,1,0,False,93.918,4.958,False,2022-07-14
15253,50,blue-collar,married,,False,False,291,2,0,False,93.918,4.958,False,2022-07-18
15254,32,management,single,university_degree,False,False,654,1,0,False,93.918,4.958,False,2022-07-27
15255,45,admin_,divorced,university_degree,False,True,1673,2,0,False,93.918,4.958,False,2022-07-20
15256,44,technician,single,professional_course,False,False,330,3,0,False,93.918,4.958,False,2022-07-26
15257,42,entrepreneur,married,basic_4y,False,True,124,2,0,False,93.918,4.958,False,2022-07-13
15258,42,self-employed,single,professional_course,False,True,171,3,0,False,93.918,4.958,False,2022-07-13
15259,24,technician,single,basic_6y,False,True,248,9,0,False,93.918,4.958,False,2022-07-15
15260,27,admin_,single,university_degree,False,True,170,4,0,False,93.918,4.958,False,2022-07-11
15261,44,technician,single,professional_course,False,True,408,11,0,False,93.918,4.958,False,2022-07-24
15262,25,services,single,basic_6y,False,True,301,1,0,False,93.918,4.958,False,2022-07-25
15263,25,services,single,basic_6y,False,False,88,1,0,False,93.918,4.958,False,2022-07-08
15264,23,technician,married,professional_course,False,False,81,3,0,False,93.918,4.958,False,2022-07-31
15265,57,technician,married,basic_9y,False,True,155,6,0,False,93.918,4.958,False,2022-07-17
15266,26,services,single,high_school,False,False,770,2,0,False,93.918,4.958,False,2022-07-21
15267,52,technician,married,professional_course,False,True,57,4,0,False,93.918,4.958,False,2022-07-03
15268,32,admin_,single,basic_9y,False,True,77,2,0,False,93.918,4.958,False,2022-07-29
15269,26,admin_,married,high_school,False,False,991,5,0,False,93.918,4.958,True,2022-07-22
15270,28,blue-collar,single,,False,False,82,2,0,False,93.918,4.958,False,2022-07-08
15271,30,blue-collar,married,basic_9y,False,False,903,4,0,False,93.918,4.958,False,2022-07-28
15272,28,blue-collar,single,basic_9y,False,False,610,2,0,False,93.918,4.958,False,2022-07-13
15273,50,entrepreneur,married,basic_4y,False,True,175,3,0,False,93.918,4.958,False,2022-07-26
15274,32,admin_,married,university_degree,False,True,122,17,0,False,93.918,4.958,False,2022-07-02
15275,49,technician,divorced,high_school,False,True,395,3,0,False,93.918,4.958,False,2022-07-05
15276,38,entrepreneur,married,basic_6y,False,False,517,5,0,False,93.918,4.958,False,2022-07-10
15277,38,services,divorced,high_school,False,True,444,4,0,False,93.918,4.958,False,2022-07-17
15278,24,technician,single,basic_6y,False,False,207,10,0,False,93.918,4.958,False,2022-07-05
15279,36,technician,single,professional_course,False,True,230,5,0,False,93.918,4.958,False,2022-07-15
15280,36,admin_,married,university_degree,False,False,674,3,0,False,93.918,4.958,False,2022-07-08
15281,48,unemployed,married,basic_4y,False,True,172,3,0,False,93.918,4.958,False,2022-07-02
15282,35,unemployed,divorced,basic_9y,False,False,169,7,0,False,93.918,4.958,False,2022-07-28
15283,24,admin_,single,high_school,False,False,320,2,0,False,93.918,4.958,False,2022-07-06
15284,46,admin_,single,university_degree,False,True,153,1,0,False,93.918,4.958,False,2022-07-19
15285,46,admin_,single,university_degree,False,True,154,1,0,False,93.918,4.958,False,2022-07-16
15286,29,admin_,married,university_degree,False,True,51,1,0,False,93.918,4.958,False,2022-07-14
15287,29,blue-collar,single,professional_course,False,False,43,8,0,False,93.918,4.958,False,2022-07-25
15288,50,technician,married,professional_course,False,True,143,1,0,False,93.918,4.958,False,2022-07-16
15289,31,self-employed,unknown,professional_course,False,False,505,3,0,False,93.918,4.958,False,2022-07-29
15290,49,admin_,divorced,high_school,False,False,27,1,0,False,93.918,4.958,False,2022-07-07
15291,37,admin_,single,university_degree,False,False,546,6,0,False,93.918,4.958,False,2022-07-27
15292,30,technician,single,university_degree,False,True,91,2,0,False,93.918,4.958,False,2022-07-20
15293,24,technician,single,basic_6y,False,False,75,3,0,False,93.918,4.958,False,2022-07-02
15294,42,services,married,high_school,False,False,1153,4,0,False,93.918,4.958,True,2022-07-07
15295,49,admin_,divorced,high_school,False,False,602,1,0,False,93.918,4.958,False,2022-07-22
15296,32,blue-collar,married,basic_4y,False,False,740,2,0,False,93.918,4.958,False,2022-07-29
15297,27,blue-collar,divorced,,False,False,193,2,0,False,93.918,4.958,False,2022-07-11
15298,28,blue-collar,married,basic_9y,False,False,125,1,0,False,93.918,4.958,False,2022-07-27
15299,52,housemaid,single,university_degree,False,False,188,3,0,False,93.918,4.958,False,2022-07-28
15300,57,admin_,married,high_school,False,False,487,9,0,False,93.918,4.958,False,2022-07-09
15301,39,admin_,married,high_school,False,False,134,2,0,False,93.918,4.958,False,2022-07-31
15302,25,blue-collar,married,basic_4y,False,False,735,2,0,False,93.918,4.958,False,2022-07-18
15303,25,services,single,high_school,False,True,172,2,0,False,93.918,4.957,False,2022-07-03
15304,41,blue-collar,married,basic_4y,False,True,138,3,0,False,93.918,4.957,False,2022-07-13
15305,22,admin_,single,high_school,False,True,64,2,0,False,93.918,4.957,False,2022-07-08
15306,32,services,married,high_school,False,False,157,3,0,False,93.918,4.957,False,2022-07-06
15307,32,services,single,high_school,False,False,185,2,0,False,93.918,4.957,False,2022-07-29
15308,53,services,divorced,basic_9y,False,True,121,2,0,False,93.918,4.957,False,2022-07-04
15309,29,admin_,single,high_school,False,False,21,9,0,False,93.918,4.957,False,2022-07-24
15310,35,blue-collar,married,basic_9y,False,False,156,3,0,False,93.918,4.957,False,2022-07-18
15311,37,technician,married,professional_course,False,True,74,5,0,False,93.918,4.957,False,2022-07-21
15312,32,services,married,high_school,False,True,302,3,0,False,93.918,4.957,False,2022-07-17
15313,34,services,married,high_school,False,False,95,8,0,False,93.918,4.957,False,2022-07-15
15314,22,blue-collar,single,basic_6y,False,False,100,4,0,False,93.918,4.957,False,2022-07-29
15315,32,self-employed,married,university_degree,False,False,172,3,0,False,93.918,4.957,False,2022-07-20
15316,41,blue-collar,married,basic_4y,False,False,623,3,0,False,93.918,4.957,True,2022-07-18
15317,37,technician,married,professional_course,False,False,674,3,0,False,93.918,4.957,True,2022-07-02
15318,39,housemaid,married,basic_6y,False,True,76,4,0,False,93.918,4.957,False,2022-07-24
15319,31,blue-collar,single,basic_9y,False,True,1081,2,0,False,93.918,4.957,True,2022-07-18
15320,39,blue-collar,married,basic_9y,False,True,113,6,0,False,93.918,4.957,False,2022-07-18
15321,37,management,married,university_degree,False,False,69,7,0,False,93.918,4.957,False,2022-07-24
15322,30,blue-collar,married,basic_6y,False,True,50,4,0,False,93.918,4.957,False,2022-07-14
15323,35,technician,single,university_degree,False,False,455,9,0,False,93.918,4.957,False,2022-07-10
15324,46,admin_,single,university_degree,False,False,142,10,0,False,93.918,4.957,False,2022-07-24
15325,47,technician,married,professional_course,False,True,165,3,0,False,93.918,4.957,False,2022-07-18
15326,53,management,married,high_school,False,False,91,10,0,False,93.918,4.957,False,2022-07-08
15327,38,entrepreneur,married,basic_9y,False,True,53,4,0,False,93.918,4.957,False,2022-07-30
15328,42,entrepreneur,married,university_degree,False,False,400,6,0,False,93.918,4.957,False,2022-07-09
15329,31,self-employed,single,university_degree,False,True,85,2,0,False,93.918,4.957,False,2022-07-11
15330,51,housemaid,married,high_school,False,True,454,1,0,False,93.918,4.957,False,2022-07-22
15331,29,admin_,single,high_school,False,True,67,11,0,False,93.918,4.957,False,2022-07-06
15332,53,services,divorced,basic_9y,False,False,127,3,0,False,93.918,4.957,False,2022-07-14
15333,46,admin_,married,university_degree,False,False,178,3,0,False,93.918,4.957,False,2022-07-11
15334,48,admin_,married,high_school,False,False,145,2,0,False,93.918,4.957,False,2022-07-19
15335,38,technician,single,professional_course,False,False,59,4,0,False,93.918,4.957,False,2022-07-10
15336,26,admin_,single,high_school,False,False,287,2,0,False,93.918,4.957,False,2022-07-13
15337,31,technician,single,university_degree,False,False,85,1,0,False,93.918,4.957,False,2022-07-29
15338,30,technician,married,professional_course,False,True,292,2,0,False,93.918,4.957,False,2022-07-18
15339,42,admin_,single,university_degree,False,True,115,1,0,False,93.918,4.957,False,2022-07-05
15340,40,services,divorced,basic_9y,False,True,85,2,0,False,93.918,4.957,False,2022-07-09
15341,27,admin_,married,university_degree,False,False,146,1,0,False,93.918,4.957,False,2022-07-19
15342,28,technician,married,basic_9y,False,True,83,2,0,False,93.918,4.957,False,2022-07-13
15343,28,blue-collar,single,basic_9y,False,True,103,2,0,False,93.918,4.957,False,2022-07-24
15344,57,blue-collar,married,high_school,False,False,558,1,0,False,93.918,4.957,True,2022-07-08
15345,57,blue-collar,married,high_school,False,True,572,1,0,False,93.918,4.957,True,2022-07-25
15346,27,admin_,married,university_degree,False,True,494,1,0,False,93.918,4.957,True,2022-07-09
15347,35,admin_,single,university_degree,False,False,14,1,0,False,93.918,4.957,False,2022-07-15
15348,37,admin_,married,high_school,False,False,354,1,0,False,93.918,4.957,False,2022-07-12
15349,35,admin_,single,university_degree,False,False,91,1,0,False,93.918,4.957,False,2022-07-01
15350,42,blue-collar,married,basic_6y,False,False,304,3,0,False,93.918,4.957,False,2022-07-27
15351,35,admin_,single,university_degree,False,True,199,1,0,False,93.918,4.957,False,2022-07-09
15352,36,admin_,married,high_school,False,False,191,1,0,False,93.918,4.957,False,2022-07-02
15353,31,admin_,single,basic_9y,False,False,978,1,0,False,93.918,4.957,True,2022-07-23
15354,32,blue-collar,single,basic_9y,False,True,144,1,0,False,93.918,4.957,False,2022-07-23
15355,32,blue-collar,single,basic_9y,False,False,240,1,0,False,93.918,4.957,False,2022-07-27
15356,32,blue-collar,single,basic_9y,False,False,166,1,0,False,93.918,4.957,False,2022-07-05
15357,35,admin_,single,university_degree,False,False,536,1,0,False,93.918,4.957,True,2022-07-01
15358,32,blue-collar,single,basic_9y,False,False,316,1,0,False,93.918,4.957,False,2022-07-19
15359,32,services,married,high_school,False,True,91,2,0,False,93.918,4.957,False,2022-07-29
15360,27,admin_,single,university_degree,False,False,149,1,0,False,93.918,4.957,False,2022-07-23
15361,33,management,single,university_degree,False,True,72,1,0,False,93.918,4.957,False,2022-07-13
15362,29,management,single,basic_9y,False,True,11,1,0,False,93.918,4.957,False,2022-07-24
15363,35,blue-collar,married,basic_9y,False,False,222,1,0,False,93.918,4.957,False,2022-07-13
15364,29,management,single,basic_9y,False,True,135,1,0,False,93.918,4.957,False,2022-07-04
15365,52,retired,married,basic_4y,False,True,412,1,0,False,93.918,4.957,False,2022-07-19
15366,56,admin_,married,university_degree,False,True,383,1,0,False,93.918,4.957,False,2022-07-05
15367,27,admin_,single,high_school,False,True,41,1,0,False,93.918,4.957,False,2022-07-29
15368,29,admin_,single,high_school,False,False,567,1,0,False,93.918,4.957,True,2022-07-28
15369,31,technician,single,university_degree,False,True,800,6,0,False,93.918,4.957,False,2022-07-08
15370,30,admin_,married,university_degree,False,False,84,2,0,False,93.918,4.957,False,2022-07-22
15371,39,self-employed,married,university_degree,False,False,178,1,0,False,93.918,4.957,False,2022-07-01
15372,29,blue-collar,single,high_school,False,True,90,1,0,False,93.918,4.957,False,2022-07-28
15373,29,technician,single,high_school,False,False,33,1,0,False,93.918,4.957,False,2022-07-01
15374,37,entrepreneur,single,professional_course,False,False,274,5,0,False,93.918,4.957,False,2022-07-06
15375,26,technician,married,university_degree,False,True,116,1,0,False,93.918,4.957,False,2022-07-27
15376,27,services,single,high_school,False,True,71,3,0,False,93.918,4.957,False,2022-07-07
15377,43,blue-collar,married,basic_9y,False,True,226,1,0,False,93.918,4.957,False,2022-07-02
15378,29,management,single,basic_9y,False,False,968,1,0,False,93.918,4.957,True,2022-07-21
15379,43,blue-collar,married,basic_9y,False,False,377,1,0,False,93.918,4.957,False,2022-07-14
15380,46,blue-collar,married,basic_4y,False,False,111,1,0,False,93.918,4.957,False,2022-07-13
15381,46,blue-collar,married,basic_4y,False,False,113,1,0,False,93.918,4.957,False,2022-07-04
15382,36,blue-collar,married,basic_9y,False,True,225,1,0,False,93.918,4.957,False,2022-07-15
15383,46,blue-collar,married,basic_4y,False,True,277,1,0,False,93.918,4.957,False,2022-07-02
15384,29,technician,single,professional_course,False,True,274,3,0,False,93.918,4.957,False,2022-07-23
15385,25,blue-collar,single,basic_9y,False,True,467,1,0,False,93.918,4.957,False,2022-07-03
15386,36,admin_,married,professional_course,False,False,262,1,0,False,93.918,4.957,False,2022-07-11
15387,30,blue-collar,married,basic_6y,False,True,474,2,0,False,93.918,4.957,True,2022-07-10
15388,33,admin_,single,high_school,False,False,191,1,0,False,93.918,4.957,False,2022-07-17
15389,31,technician,married,high_school,False,True,110,10,0,False,93.918,4.957,False,2022-07-09
15390,53,blue-collar,married,basic_4y,False,True,131,7,0,False,93.918,4.957,False,2022-07-02
15391,26,blue-collar,single,high_school,False,True,115,1,0,False,93.918,4.957,False,2022-07-15
15392,26,blue-collar,single,high_school,False,False,102,1,0,False,93.918,4.957,False,2022-07-23
15393,50,self-employed,married,basic_9y,False,False,411,3,0,False,93.918,4.957,False,2022-07-20
15394,33,admin_,single,high_school,False,True,516,1,0,False,93.918,4.957,True,2022-07-25
15395,31,admin_,married,university_degree,False,False,143,1,0,False,93.918,4.957,False,2022-07-10
15396,25,services,married,high_school,False,True,164,1,0,False,93.918,4.957,False,2022-07-25
15397,45,blue-collar,divorced,basic_4y,False,True,120,1,0,False,93.918,4.957,False,2022-07-23
15398,24,blue-collar,single,high_school,False,True,203,1,0,False,93.918,4.957,False,2022-07-28
15399,31,services,divorced,high_school,False,True,73,1,0,False,93.918,4.957,False,2022-07-01
15400,24,blue-collar,single,high_school,False,False,482,2,0,False,93.918,4.957,False,2022-07-29
15401,56,admin_,married,university_degree,False,False,569,1,0,False,93.918,4.957,False,2022-07-03
15402,30,unemployed,divorced,high_school,False,False,167,3,0,False,93.918,4.957,False,2022-07-14
15403,28,services,divorced,high_school,False,False,278,2,0,False,93.918,4.957,True,2022-07-03
15404,54,blue-collar,married,basic_4y,False,False,94,1,0,False,93.918,4.957,False,2022-07-21
15405,31,technician,single,,False,False,177,3,0,False,93.918,4.957,False,2022-07-25
15406,27,services,married,high_school,False,True,110,1,0,False,93.918,4.957,False,2022-07-14
15407,37,blue-collar,divorced,basic_9y,False,True,383,1,0,False,93.918,4.957,False,2022-07-19
15408,38,blue-collar,married,basic_9y,False,False,286,1,0,False,93.918,4.957,False,2022-07-07
15409,22,blue-collar,single,basic_9y,False,False,106,1,0,False,93.918,4.957,False,2022-07-11
15410,38,blue-collar,married,basic_9y,False,False,610,1,0,False,93.918,4.957,True,2022-07-11
15411,37,blue-collar,married,basic_9y,False,True,223,1,0,False,93.918,4.957,False,2022-07-07
15412,32,admin_,single,university_degree,False,True,313,1,0,False,93.918,4.957,False,2022-07-15
15413,56,admin_,married,university_degree,False,False,41,1,0,False,93.918,4.957,False,2022-07-02
15414,34,admin_,single,high_school,False,True,108,1,0,False,93.918,4.957,False,2022-07-30
15415,29,services,single,university_degree,False,False,116,1,0,False,93.918,4.957,False,2022-07-31
15416,50,services,married,high_school,False,True,60,7,0,False,93.918,4.957,False,2022-07-14
15417,56,admin_,married,university_degree,False,True,359,1,0,False,93.918,4.957,False,2022-07-01
15418,41,self-employed,married,basic_9y,False,False,119,4,0,False,93.918,4.957,False,2022-07-02
15419,44,services,divorced,high_school,False,False,238,3,0,False,93.918,4.957,False,2022-07-18
15420,29,services,single,university_degree,False,True,337,1,0,False,93.918,4.957,False,2022-07-06
15421,57,retired,single,university_degree,False,True,75,1,0,False,93.918,4.957,False,2022-07-13
15422,26,services,single,high_school,False,True,11,3,0,False,93.918,4.957,False,2022-07-28
15423,26,admin_,single,university_degree,False,True,174,2,0,False,93.918,4.957,False,2022-07-02
15424,33,blue-collar,married,basic_6y,False,True,63,2,0,False,93.918,4.957,False,2022-07-14
15425,30,admin_,married,university_degree,False,False,483,1,0,False,93.918,4.957,False,2022-07-14
15426,38,services,married,high_school,False,True,47,1,0,False,93.918,4.957,False,2022-07-16
15427,35,blue-collar,single,basic_4y,False,False,308,2,0,False,93.918,4.957,False,2022-07-15
15428,29,blue-collar,single,basic_9y,False,False,269,1,0,False,93.918,4.957,False,2022-07-27
15429,37,blue-collar,married,basic_6y,False,False,640,3,0,False,93.918,4.957,True,2022-07-16
15430,33,admin_,married,university_degree,False,False,384,1,0,False,93.918,4.957,False,2022-07-15
15431,28,management,single,university_degree,False,False,292,3,0,False,93.918,4.957,False,2022-07-10
15432,42,admin_,married,university_degree,False,False,147,1,0,False,93.918,4.957,False,2022-07-16
15433,42,admin_,married,university_degree,False,True,287,1,0,False,93.918,4.957,False,2022-07-24
15434,57,blue-collar,married,basic_9y,False,False,168,1,0,False,93.918,4.957,False,2022-07-03
15435,22,blue-collar,single,basic_4y,False,True,25,1,0,False,93.918,4.957,False,2022-07-02
15436,30,blue-collar,married,high_school,False,True,159,2,0,False,93.918,4.957,False,2022-07-02
15437,57,blue-collar,married,basic_9y,False,False,302,1,0,False,93.918,4.957,False,2022-07-11
15438,31,blue-collar,divorced,basic_9y,False,True,65,1,0,False,93.918,4.957,False,2022-07-26
15439,33,admin_,married,high_school,False,True,90,1,0,False,93.918,4.957,False,2022-07-03
15440,46,admin_,single,university_degree,False,True,439,3,0,False,93.918,4.957,False,2022-07-05
15441,49,unemployed,divorced,university_degree,False,True,133,5,0,False,93.918,4.957,False,2022-07-29
15442,26,blue-collar,married,basic_9y,False,False,494,2,0,False,93.918,4.957,False,2022-07-10
15443,47,blue-collar,married,basic_9y,False,True,67,1,0,False,93.918,4.957,False,2022-07-08
15444,49,technician,married,professional_course,False,False,96,1,0,False,93.918,4.957,False,2022-07-26
15445,36,management,single,university_degree,False,True,381,1,0,False,93.918,4.957,False,2022-07-27
15446,44,services,married,basic_4y,False,False,226,1,0,False,93.918,4.957,False,2022-07-23
15447,49,technician,married,professional_course,False,True,354,1,0,False,93.918,4.957,False,2022-07-23
15448,45,housemaid,married,university_degree,False,True,117,2,0,False,93.918,4.957,False,2022-07-28
15449,47,technician,divorced,professional_course,False,True,239,1,0,False,93.918,4.957,False,2022-07-22
15450,32,services,single,professional_course,False,True,671,1,0,False,93.918,4.957,True,2022-07-25
15451,45,admin_,divorced,university_degree,False,False,508,1,0,False,93.918,4.957,False,2022-07-03
15452,45,housemaid,divorced,basic_4y,False,False,420,1,0,False,93.918,4.957,True,2022-07-04
15453,44,entrepreneur,married,professional_course,False,False,56,1,0,False,93.918,4.957,False,2022-07-24
15454,25,entrepreneur,single,basic_9y,False,False,130,1,0,False,93.918,4.957,False,2022-07-18
15455,25,entrepreneur,single,basic_9y,False,True,263,1,0,False,93.918,4.957,False,2022-07-18
15456,37,entrepreneur,married,basic_9y,False,True,658,2,0,False,93.918,4.957,True,2022-07-30
15457,30,admin_,married,high_school,False,True,362,2,0,False,93.918,4.957,False,2022-07-30
15458,26,blue-collar,married,basic_9y,False,False,199,1,0,False,93.918,4.957,False,2022-07-27
15459,46,blue-collar,married,basic_4y,False,True,342,1,0,False,93.918,4.957,False,2022-07-21
15460,36,housemaid,divorced,basic_4y,False,False,300,1,0,False,93.918,4.957,False,2022-07-28
15461,26,blue-collar,married,basic_9y,False,True,207,1,0,False,93.918,4.957,False,2022-07-11
15462,30,unemployed,divorced,high_school,False,True,115,4,0,False,93.918,4.957,False,2022-07-11
15463,49,services,divorced,basic_6y,False,True,112,3,0,False,93.918,4.957,False,2022-07-31
15464,51,services,married,basic_4y,False,True,104,1,0,False,93.918,4.957,False,2022-07-25
15465,31,admin_,single,university_degree,False,True,111,1,0,False,93.918,4.957,False,2022-07-24
15466,50,admin_,divorced,high_school,False,True,95,4,0,False,93.918,4.957,False,2022-07-16
15467,25,services,single,high_school,False,True,259,3,0,False,93.918,4.957,False,2022-07-03
15468,53,services,divorced,basic_9y,False,True,503,2,0,False,93.918,4.957,False,2022-07-17
15469,45,blue-collar,divorced,basic_4y,False,True,168,1,0,False,93.918,4.957,False,2022-07-26
15470,45,blue-collar,divorced,basic_4y,False,True,328,1,0,False,93.918,4.957,False,2022-07-06
15471,35,technician,married,university_degree,False,False,187,1,0,False,93.918,4.957,False,2022-07-16
15472,26,admin_,single,high_school,False,False,140,3,0,False,93.918,4.957,False,2022-07-22
15473,49,services,divorced,basic_6y,False,False,744,4,0,False,93.918,4.957,False,2022-07-18
15474,57,retired,divorced,basic_4y,False,False,655,4,0,False,93.918,4.957,True,2022-07-10
15475,59,management,married,basic_9y,False,True,142,1,0,False,93.918,4.957,False,2022-07-05
15476,35,technician,married,university_degree,False,False,642,1,0,False,93.918,4.957,False,2022-07-13
15477,32,blue-collar,single,basic_4y,False,True,141,1,0,False,93.918,4.957,False,2022-07-15
15478,24,blue-collar,single,basic_9y,False,True,659,5,0,False,93.918,4.957,True,2022-07-08
15479,43,blue-collar,married,basic_4y,False,True,101,6,0,False,93.918,4.957,False,2022-07-12
15480,60,admin_,divorced,high_school,False,True,179,1,0,False,93.918,4.957,False,2022-07-10
15481,60,admin_,divorced,high_school,False,True,144,1,0,False,93.918,4.957,False,2022-07-29
15482,33,services,married,basic_9y,False,True,169,2,0,False,93.918,4.957,False,2022-07-02
15483,46,admin_,single,university_degree,False,True,199,3,0,False,93.918,4.957,False,2022-07-05
15484,31,technician,divorced,high_school,False,False,143,7,0,False,93.918,4.957,False,2022-07-27
15485,56,blue-collar,married,basic_4y,False,True,641,1,0,False,93.918,4.957,True,2022-07-04
15486,25,admin_,single,university_degree,False,False,835,1,0,False,93.918,4.957,False,2022-07-22
15487,43,blue-collar,married,basic_9y,False,True,83,2,0,False,93.918,4.957,False,2022-07-11
15488,43,technician,single,university_degree,False,True,54,7,0,False,93.918,4.957,False,2022-07-23
15489,33,management,single,university_degree,False,True,415,2,0,False,93.918,4.957,True,2022-07-25
15490,42,admin_,married,university_degree,False,True,146,2,0,False,93.918,4.957,False,2022-07-16
15491,52,admin_,married,high_school,False,True,410,3,0,False,93.918,4.957,False,2022-07-08
15492,30,admin_,married,university_degree,False,False,70,1,0,False,93.918,4.957,False,2022-07-01
15493,33,admin_,married,high_school,False,False,595,2,0,False,93.918,4.957,False,2022-07-01
15494,37,blue-collar,married,basic_4y,False,True,97,3,0,False,93.918,4.957,False,2022-07-07
15495,27,technician,single,basic_9y,False,False,171,7,0,False,93.918,4.957,False,2022-07-24
15496,53,self-employed,married,university_degree,False,False,239,2,0,False,93.918,4.957,False,2022-07-25
15497,37,technician,married,professional_course,False,True,328,3,0,False,93.918,4.957,False,2022-07-22
15498,46,admin_,single,university_degree,False,False,852,9,0,False,93.918,4.957,True,2022-07-15
15499,34,admin_,single,high_school,False,True,49,5,0,False,93.918,4.957,False,2022-07-20
15500,39,blue-collar,married,basic_9y,False,True,635,3,0,False,93.918,4.957,True,2022-07-23
15501,38,entrepreneur,married,basic_9y,False,True,215,3,0,False,93.918,4.957,False,2022-07-10
15502,26,services,single,high_school,False,True,34,3,0,False,93.918,4.957,False,2022-07-03
15503,42,admin_,single,university_degree,False,True,218,3,0,False,93.918,4.957,False,2022-07-01
15504,47,technician,married,professional_course,False,True,352,5,0,False,93.918,4.957,False,2022-07-28
15505,29,management,single,basic_9y,False,False,652,2,0,False,93.918,4.957,False,2022-07-28
15506,46,management,divorced,university_degree,False,True,317,6,0,False,93.918,4.957,False,2022-07-30
15507,37,entrepreneur,single,professional_course,False,True,92,2,0,False,93.918,4.957,False,2022-07-10
15508,38,entrepreneur,married,basic_9y,False,False,102,2,0,False,93.918,4.957,False,2022-07-31
15509,43,blue-collar,married,high_school,False,False,297,2,0,False,93.918,4.957,False,2022-07-28
15510,30,admin_,married,high_school,False,False,225,7,0,False,93.918,4.957,False,2022-07-12
15511,47,admin_,single,university_degree,False,False,183,9,0,False,93.918,4.957,False,2022-07-02
15512,20,student,single,university_degree,False,True,1503,11,0,False,93.918,4.957,False,2022-07-01
15513,33,entrepreneur,married,basic_6y,False,True,168,7,0,False,93.918,4.957,False,2022-07-11
15514,25,blue-collar,single,basic_6y,False,False,1127,3,0,False,93.918,4.957,True,2022-07-31
15515,24,technician,single,professional_course,False,False,73,4,0,False,93.918,4.957,False,2022-07-07
15516,38,entrepreneur,married,basic_9y,False,False,129,4,0,False,93.918,4.957,False,2022-07-03
15517,25,technician,single,university_degree,False,False,216,2,0,False,93.918,4.957,False,2022-07-16
15518,56,admin_,married,university_degree,False,False,55,9,0,False,93.918,4.957,False,2022-07-26
